t,e0,e1
133.195648,1,1
133.197897,1,1
133.200153,1,1
133.202427,1,1
133.204682,1,1
133.206936,1,1
133.209194,1,1
133.211445,1,1
133.213698,1,1
133.215959,1,1
133.218217,1,1
133.220467,1,1
133.222742,1,1
133.224998,1,1
133.227255,1,1
133.229505,1,1
133.231762,1,1
133.234014,1,1
133.236275,1,1
133.238522,1,1
133.240778,1,1
133.243051,1,1
133.245302,1,1
133.247563,1,1
133.249824,1,1
133.252098,1,1
133.254348,1,1
133.256606,1,1
133.259068,1,1
133.261324,1,1
133.263600,1,1
133.265862,1,1
133.268115,1,1
133.270362,1,1
133.272619,1,1
133.274872,1,1
133.277189,1,1
133.279455,1,1
133.281713,1,1
133.283965,1,1
133.286216,1,1
133.288470,1,1
133.290724,1,1
133.293039,1,1
133.295337,1,1
133.297600,1,1
133.299858,1,1
133.302125,1,1
133.304385,1,1
133.306640,1,1
133.308887,1,1
133.311139,1,1
133.313411,1,1
133.315667,1,1
133.317918,1,1
133.320177,1,1
133.322454,1,1
133.324708,1,1
133.326965,1,1
133.329221,1,1
133.331473,1,1
133.333726,1,1
133.335987,1,1
133.338242,1,1
133.340493,1,1
133.342764,1,1
133.345017,1,1
133.347273,1,1
133.349525,1,1
133.351780,1,1
133.354036,1,1
133.356293,1,1
133.358541,1,1
133.360797,1,1
133.363073,1,1
133.365339,1,1
133.367602,1,1
133.369856,1,1
133.372127,1,1
133.374373,1,1
133.376631,1,1
133.378884,1,1
133.381191,1,1
133.383472,1,1
133.385716,1,1
133.387957,1,1
133.390193,1,1
133.392440,1,1
133.394696,1,1
133.396953,1,1
133.399261,1,1
133.401517,1,1
133.403770,1,1
133.406021,1,1
133.408276,1,1
133.410527,1,1
133.412801,1,1
133.415060,1,1
133.417318,1,1
133.419574,1,1
133.421823,1,1
133.424082,1,1
133.426342,1,1
133.428593,1,1
133.430851,1,1
133.433125,1,1
133.435379,1,1
133.437629,1,1
133.439883,1,1
133.442153,1,1
133.444406,1,1
133.446656,1,1
133.448915,1,1
133.451166,1,1
133.453431,1,1
133.455694,1,1
133.457950,1,1
133.460203,1,1
133.462475,1,1
133.464739,1,1
133.466996,1,1
133.469263,1,1
133.471514,1,1
133.473766,1,1
133.476023,1,1
133.478272,1,1
133.480534,1,1
133.482808,1,1
133.485144,1,1
133.487403,1,1
133.489650,1,1
133.491905,1,1
133.494230,1,1
133.496491,1,1
133.498746,1,1
133.501042,1,1
133.503354,1,1
133.505609,1,1
133.507865,1,1
133.510111,1,1
133.512385,1,1
133.514637,1,1
133.516889,1,1
133.519147,1,1
133.521402,1,1
133.523643,1,1
133.525894,1,1
133.528152,1,1
133.530408,1,1
133.532676,1,1
133.534934,1,1
133.537194,1,1
133.539449,1,1
133.541701,1,1
133.543947,1,1
133.546196,1,1
133.548442,1,1
133.550680,1,1
133.552942,1,1
133.555213,1,1
133.557471,1,1
133.559733,1,1
133.562047,1,1
133.564311,1,1
133.566566,1,1
133.568823,1,1
133.571077,1,1
133.573332,1,1
133.575590,1,1
133.577847,1,1
133.580109,1,1
133.582379,1,1
133.584635,1,1
133.586890,1,1
133.589206,1,1
133.591465,1,1
133.593722,1,1
133.595977,1,1
133.598234,1,1
133.600492,1,1
133.602760,1,1
133.605059,1,1
133.607351,1,1
133.609610,1,1
133.611862,1,1
133.614118,1,1
133.616378,1,1
133.618633,1,1
133.620886,1,1
133.623163,1,1
133.625420,1,1
133.627675,1,1
133.629925,1,1
133.632206,1,1
133.634453,1,1
133.636700,1,1
133.638944,1,1
133.641189,1,1
133.643435,1,1
133.645688,1,1
133.647950,1,1
133.650207,1,1
133.652488,1,1
133.654743,1,1
133.657005,1,1
133.659256,1,1
133.661504,1,1
133.663762,1,1
133.666021,1,1
133.668276,1,1
133.670525,1,1
133.672802,1,1
133.675058,1,1
133.677312,1,1
133.679587,1,1
133.681846,1,1
133.684104,1,1
133.686365,1,1
133.688624,1,1
133.690877,1,1
133.693223,1,1
133.695485,1,1
133.697746,1,1
133.700003,1,1
133.702275,1,1
133.704532,1,1
133.706789,1,1
133.709085,1,1
133.711381,1,1
133.713625,1,1
133.715886,1,1
133.718138,1,1
133.720397,1,1
133.722671,1,1
133.724927,1,1
133.727185,1,1
133.729443,1,1
133.731699,1,1
133.733955,1,1
133.736214,1,1
133.738468,1,1
133.740721,1,1
133.743005,1,1
133.745291,1,1
133.747553,1,1
133.749803,1,1
133.752076,1,1
133.754334,1,1
133.756591,1,1
133.758847,1,1
133.761105,1,1
133.763385,1,1
133.765638,1,1
133.767898,1,1
133.770151,1,1
133.772421,1,1
133.774667,1,1
133.776924,1,1
133.779178,1,1
133.781431,1,1
133.783685,1,1
133.785945,1,1
133.788201,1,1
133.790449,1,1
133.792727,1,1
133.794982,1,1
133.797267,1,1
133.799525,1,1
133.801778,1,1
133.804033,1,1
133.806302,1,1
133.808556,1,1
133.810809,1,1
133.813158,1,1
133.815419,1,1
133.817678,1,1
133.819931,1,1
133.822196,1,1
133.824455,1,1
133.826702,1,1
133.828958,1,1
133.831266,1,1
133.833544,1,1
133.835799,1,1
133.838047,1,1
133.840303,1,1
133.842564,1,1
133.844816,1,1
133.847073,1,1
133.849334,1,1
133.851599,1,1
133.853854,1,1
133.856115,1,1
133.858371,1,1
133.860624,1,1
133.862906,1,1
133.865170,1,1
133.867426,1,1
133.869676,1,1
133.871929,1,1
133.874259,1,1
133.876516,1,1
133.879002,1,1
133.881273,1,1
133.883551,1,1
133.885791,1,1
133.888038,1,1
133.890279,1,1
133.892521,1,1
133.894778,1,1
133.897038,1,1
133.899294,1,1
133.901539,1,1
133.903794,1,1
133.906050,1,1
133.908304,1,1
133.910551,1,1
133.912825,1,1
133.915084,1,1
133.917337,1,1
133.919598,1,1
133.921852,1,1
133.924109,1,1
133.926363,1,1
133.928622,1,1
133.930877,1,1
133.933229,1,1
133.935502,1,1
133.937765,1,1
133.940019,1,1
133.942289,1,1
133.944547,1,1
133.946804,1,1
133.949104,1,1
133.951401,1,1
133.953651,1,1
133.955909,1,1
133.958157,1,1
133.960412,1,1
133.962689,1,1
133.964945,1,1
133.967203,1,1
133.969462,1,1
133.971714,1,1
133.973971,1,1
133.976231,1,1
133.978486,1,1
133.980748,1,1
133.983028,1,1
133.985288,1,1
133.987543,1,1
133.989792,1,1
133.992067,1,1
133.994321,1,1
133.996578,1,1
133.998834,1,1
134.001132,1,1
134.003450,1,1
134.005699,1,1
134.007957,1,1
134.010208,1,1
134.012464,1,1
134.014716,1,1
134.016979,1,1
134.019235,1,1
134.021497,1,1
134.023753,1,1
134.026011,1,1
134.028266,1,1
134.030519,1,1
134.032799,1,1
134.035056,1,1
134.037322,1,1
134.039576,1,1
134.041827,1,1
134.044084,1,1
134.046336,1,1
134.048596,1,1
134.050854,1,1
134.053211,1,1
134.055476,1,1
134.057736,1,1
134.059988,1,1
134.062258,1,1
134.064522,1,1
134.066780,1,1
134.069079,1,1
134.071336,1,1
134.073608,1,1
134.075863,1,1
134.078114,1,1
134.080379,1,1
134.082642,1,1
134.084893,1,1
134.087153,1,1
134.089410,1,1
134.091665,1,1
134.093918,1,1
134.096175,1,1
134.098433,1,1
134.100684,1,1
134.102954,1,1
134.105213,1,1
134.107468,1,1
134.109728,1,1
134.112046,1,1
134.114309,1,1
134.116565,1,1
134.118819,1,1
134.121074,1,1
134.123347,1,1
134.125598,1,1
134.127857,1,1
134.130112,1,1
134.132388,1,1
134.134631,1,1
134.136879,1,1
134.139122,1,1
134.141357,1,1
134.143608,1,1
134.145869,1,1
134.148131,1,1
134.150381,1,1
134.152657,1,1
134.154913,1,1
134.157249,1,1
134.159511,1,1
134.161765,1,1
134.164026,1,1
134.166275,1,1
134.168534,1,1
134.170790,1,1
134.173105,1,1
134.175397,1,1
134.177656,1,1
134.179917,1,1
134.182187,1,1
134.184442,1,1
134.186695,1,1
134.188948,1,1
134.191204,1,1
134.193481,1,1
134.195735,1,1
134.198002,1,1
134.200259,1,1
134.202519,1,1
134.204779,1,1
134.207035,1,1
134.209288,1,1
134.211543,1,1
134.213801,1,1
134.216062,1,1
134.218320,1,1
134.220572,1,1
134.222846,1,1
134.225101,1,1
134.227356,1,1
134.229609,1,1
134.231869,1,1
134.234127,1,1
134.236381,1,1
134.238636,1,1
134.240894,1,1
134.243169,1,1
134.245421,1,1
134.247681,1,1
134.249935,1,1
134.252205,1,1
134.254457,1,1
134.256715,1,1
134.258971,1,1
134.261269,1,1
134.263544,1,1
134.265804,1,1
134.268061,1,1
134.270311,1,1
134.272573,1,1
134.274828,1,1
134.277127,1,1
134.279429,1,1
134.281690,1,1
134.283941,1,1
134.286192,1,1
134.288449,1,1
134.290699,1,1
